language,repo,path,func_name,original_code,original_comment,code_token_length
go,kubernetes/kubernetes,pkg/kubelet/kuberuntime/kuberuntime_sandbox.go,determinePodSandboxIP,"func (m *kubeGenericRuntimeManager) determinePodSandboxIP(podNamespace, podName string, podSandbox *runtimeapi.PodSandboxStatus) string {
	if podSandbox.Network == nil {
		klog.Warningf(""Pod Sandbox status doesn't have network information, cannot report IP"")
		return """"
	}
	ip := podSandbox.Network.Ip
	if len(ip) != 0 && net.ParseIP(ip) == nil {
		// ip could be an empty string if runtime is not responsible for the
		// IP (e.g., host networking).
		klog.Warningf(""Pod Sandbox reported an unparseable IP %v"", ip)
		return """"
	}
	return ip
}",// determinePodSandboxIP determines the IP address of the given pod sandbox.,89
go,containous/traefik,pkg/middlewares/customerrors/custom_errors.go,Write,"func (r *responseRecorderWithoutCloseNotify) Write(buf []byte) (int, error) {
	if r.err != nil {
		return 0, r.err
	}
	return r.Body.Write(buf)
}","// Write always succeeds and writes to rw.Body, if not nil.",46
go,manifoldco/torus-cli,daemon/updates/updates.go,performCheck,"func (e *Engine) performCheck() {
	log.Printf(""Checking for updates to Torus"")

	latest, err := e.getLatestVersion()
	if err != nil {
		log.Printf(""Could not retrieve latest version of Tours: %s"", err)
		return
	}

	e.targetVersion = latest
	if err := e.storeLastCheck(); err != nil {
		log.Printf(""Cannot store the last check date: %s"", err)
	}

	log.Printf(""Successfully checked for updates; available version: %s"", latest)
}",// performCheck retrieves the latest version of Torus from the manifest and then,89
go,hajimehoshi/ebiten,internal/graphicsdriver/opengl/gl/package_windows.go,DrawElements,"func DrawElements(mode uint32, count int32, xtype uint32, indices unsafe.Pointer) {
	syscall.Syscall6(gpDrawElements, 4, uintptr(mode), uintptr(count), uintptr(xtype), uintptr(indices), 0, 0)
}",// render primitives from array data,52
go,lightningnetwork/lnd,netann/channel_update.go,ChannelUpdateFromEdge,"func ChannelUpdateFromEdge(info *channeldb.ChannelEdgeInfo,
	policy *channeldb.ChannelEdgePolicy) (*lnwire.ChannelUpdate, error) {

	update := &lnwire.ChannelUpdate{
		ChainHash:       info.ChainHash,
		ShortChannelID:  lnwire.NewShortChanIDFromInt(policy.ChannelID),
		Timestamp:       uint32(policy.LastUpdate.Unix()),
		ChannelFlags:    policy.ChannelFlags,
		MessageFlags:    policy.MessageFlags,
		TimeLockDelta:   policy.TimeLockDelta,
		HtlcMinimumMsat: policy.MinHTLC,
		HtlcMaximumMsat: policy.MaxHTLC,
		BaseFee:         uint32(policy.FeeBaseMSat),
		FeeRate:         uint32(policy.FeeProportionalMillionths),
		ExtraOpaqueData: policy.ExtraOpaqueData,
	}

	var err error
	update.Signature, err = lnwire.NewSigFromRawSignature(policy.SigBytes)
	if err != nil {
		return nil, err
	}

	return update, nil
}","// ChannelUpdateFromEdge reconstructs a signed ChannelUpdate from the given edge
// info and policy.",154
go,quorumsco/elastic,percolate.go,PercolateType,"func (s *PercolateService) PercolateType(percolateType string) *PercolateService {
	s.percolateType = percolateType
	return s
}",// PercolateType is the type to percolate document into. Defaults to type.,24
go,huandu/skiplist,skiplist.go,Set,"func (list *SkipList) Set(key, value interface{}) *Element {
	var element *Element

	score := getScore(key, list.reversed)
	prevs := list.getPrevElementNodes(key, score)

	// found an element with the same key, replace its value
	if element = prevs[0].next[0]; element != nil && !list.keyFunc.Compare(element.key, key) {
		element.Value = value
		return element
	}

	element = &Element{
		elementNode: elementNode{
			next: make([]*Element, list.randLevel()),
		},
		key:   key,
		score: score,
		Value: value,
	}

	for i := range element.next {
		element.next[i] = prevs[i].next[i]
		prevs[i].next[i] = element
	}

	list.length++
	return element
}","// Sets a value in the list with key.
// If the key exists, change element value to the new one.
// Returns new element pointer.",177
go,kubernetes/kubernetes,pkg/util/goroutinemap/goroutinemap.go,NewGoRoutineMap,"func NewGoRoutineMap(exponentialBackOffOnError bool) GoRoutineMap {
	g := &goRoutineMap{
		operations:                make(map[string]operation),
		exponentialBackOffOnError: exponentialBackOffOnError,
	}

	g.cond = sync.NewCond(&g.lock)
	return g
}",// NewGoRoutineMap returns a new instance of GoRoutineMap.,48
go,google/go-github,github/github-accessors.go,GetDiffURL,"func (p *PullRequestLinks) GetDiffURL() string {
	if p == nil || p.DiffURL == nil {
		return """"
	}
	return *p.DiffURL
}","// GetDiffURL returns the DiffURL field if it's non-nil, zero value otherwise.",35
go,kubernetes/kubernetes,pkg/kubectl/cmd/drain/drain.go,RunCordonOrUncordon,"func (o *DrainCmdOptions) RunCordonOrUncordon(desired bool) error {
	cordonOrUncordon := ""cordon""
	if !desired {
		cordonOrUncordon = ""un"" + cordonOrUncordon
	}

	for _, nodeInfo := range o.nodeInfos {

		printError := func(err error) {
			fmt.Fprintf(o.ErrOut, ""error: unable to %s node %q: %v\n"", cordonOrUncordon, nodeInfo.Name, err)
		}

		gvk := nodeInfo.ResourceMapping().GroupVersionKind
		if gvk.Kind == ""Node"" {
			c, err := drain.NewCordonHelperFromRuntimeObject(nodeInfo.Object, scheme.Scheme, gvk)
			if err != nil {
				printError(err)
				continue
			}

			if updateRequired := c.UpdateIfRequired(desired); !updateRequired {
				printObj, err := o.ToPrinter(already(desired))
				if err != nil {
					fmt.Fprintf(o.ErrOut, ""error: %v\n"", err)
					continue
				}
				printObj(nodeInfo.Object, o.Out)
			} else {
				if !o.drainer.DryRun {
					err, patchErr := c.PatchOrReplace(o.drainer.Client)
					if patchErr != nil {
						printError(patchErr)
					}
					if err != nil {
						printError(err)
						continue
					}
				}
				printObj, err := o.ToPrinter(changed(desired))
				if err != nil {
					fmt.Fprintf(o.ErrOut, ""%v\n"", err)
					continue
				}
				printObj(nodeInfo.Object, o.Out)
			}
		} else {
			printObj, err := o.ToPrinter(""skipped"")
			if err != nil {
				fmt.Fprintf(o.ErrOut, ""%v\n"", err)
				continue
			}
			printObj(nodeInfo.Object, o.Out)
		}
	}

	return nil
}","// RunCordonOrUncordon runs either Cordon or Uncordon.  The desired value for
// ""Unschedulable"" is passed as the first arg.",348
go,aws/aws-sdk-go,service/servicediscovery/api.go,SetDnsProperties,"func (s *NamespaceProperties) SetDnsProperties(v *DnsProperties) *NamespaceProperties {
	s.DnsProperties = v
	return s
}",// SetDnsProperties sets the DnsProperties field's value.,25
go,lightningnetwork/lnd,contractcourt/channel_arbitrator.go,replaceResolver,"func (c *ChannelArbitrator) replaceResolver(oldResolver,
	newResolver ContractResolver) error {

	c.activeResolversLock.Lock()
	defer c.activeResolversLock.Unlock()

	oldKey := oldResolver.ResolverKey()
	for i, r := range c.activeResolvers {
		if bytes.Equal(r.ResolverKey(), oldKey) {
			c.activeResolvers[i] = newResolver
			return nil
		}
	}

	return errors.New(""resolver to be replaced not found"")
}","// replaceResolver replaces a in the list of active resolvers. If the resolver
// to be replaced is not found, it returns an error.",90
go,aws/aws-sdk-go,service/appsync/api.go,ListResolversWithContext,"func (c *AppSync) ListResolversWithContext(ctx aws.Context, input *ListResolversInput, opts ...request.Option) (*ListResolversOutput, error) {
	req, out := c.ListResolversRequest(input)
	req.SetContext(ctx)
	req.ApplyOptions(opts...)
	return out, req.Send()
}","// ListResolversWithContext is the same as ListResolvers with the addition of
// the ability to pass a context and additional request options.
//
// See ListResolvers for details on how to use this API operation.
//
// The context must be non-nil and will be used for request cancellation. If
// the context is nil a panic will occur. In the future the SDK may create
// sub-contexts for http.Requests. See https://golang.org/pkg/context/
// for more information on using Contexts.",66
go,moby/moby,image/fs.go,DeleteMetadata,"func (s *fs) DeleteMetadata(dgst digest.Digest, key string) error {
	s.Lock()
	defer s.Unlock()

	return os.RemoveAll(filepath.Join(s.metadataDir(dgst), key))
}",// DeleteMetadata removes the metadata associated with a digest.,52
go,gopherjs/vecty,markup.go,containsSpace,"func containsSpace(s string) bool {
	for _, c := range s {
		if c == ' ' {
			return true
		}
	}
	return false
}",// containsSpace reports whether s contains a space character.,32
go,curator-go/curator,recipes/cache/tree_node.go,NewTreeNode,"func NewTreeNode(tree *TreeCache, path string, parent *TreeNode) *TreeNode {
	depth := 0
	if parent != nil {
		depth = parent.depth + 1
	}
	return &TreeNode{
		tree:     tree,
		state:    NodeStatePENDING,
		parent:   parent,
		path:     path,
		children: make(map[string]*TreeNode),
		depth:    depth,
	}
}","// NewTreeNode creates a TreeNode with given path and parent.
// NOTE: parent should be nil if the node is root.",75
go,pingcap/tidb,util/ranger/ranger.go,buildColumnRange,"func buildColumnRange(accessConditions []expression.Expression, sc *stmtctx.StatementContext, tp *types.FieldType, tableRange bool, colLen int) (ranges []*Range, err error) {
	rb := builder{sc: sc}
	rangePoints := fullRange
	for _, cond := range accessConditions {
		rangePoints = rb.intersection(rangePoints, rb.build(cond))
		if rb.err != nil {
			return nil, errors.Trace(rb.err)
		}
	}
	newTp := newFieldType(tp)
	if tableRange {
		ranges, err = points2TableRanges(sc, rangePoints, newTp)
	} else {
		ranges, err = points2Ranges(sc, rangePoints, newTp)
	}
	if err != nil {
		return nil, errors.Trace(err)
	}
	if colLen != types.UnspecifiedLength {
		for _, ran := range ranges {
			if fixRangeDatum(&ran.LowVal[0], colLen, tp) {
				ran.LowExclude = false
			}
			if fixRangeDatum(&ran.HighVal[0], colLen, tp) {
				ran.HighExclude = false
			}
		}
	}
	return ranges, nil
}",// buildColumnRange builds range from CNF conditions.,230
go,btcsuite/btcd,blockchain/mediantime.go,AdjustedTime,"func (m *medianTime) AdjustedTime() time.Time {
	m.mtx.Lock()
	defer m.mtx.Unlock()

	// Limit the adjusted time to 1 second precision.
	now := time.Unix(time.Now().Unix(), 0)
	return now.Add(time.Duration(m.offsetSecs) * time.Second)
}","// AdjustedTime returns the current time adjusted by the median time offset as
// calculated from the time samples added by AddTimeSample.
//
// This function is safe for concurrent access and is part of the
// MedianTimeSource interface implementation.",70
go,rpaloschi/dxf-go,sections/linetype.go,NewLineTypeTable,"func NewLineTypeTable(tags core.TagSlice) (Table, error) {
	table := make(Table)

	tableSlices, err := TableEntryTags(tags)
	if err != nil {
		return table, err
	}

	for _, slice := range tableSlices {
		ltype, err := NewLineType(slice)
		if err != nil {
			return nil, err
		}
		table[ltype.Name] = ltype
	}

	return table, nil
}","// NewLineTypeTable parses the slice of tags into a table that maps the LineType name to
// the parsed LineType object.",88
go,choria-io/go-validator,validator.go,ValidateStruct,"func ValidateStruct(target interface{}) (bool, error) {
	val := reflect.ValueOf(target)

	if val.Kind() == reflect.Ptr {
		val = val.Elem()
	}

	return validateStructValue(val)
}",// ValidateStruct validates all keys in a struct using their validate tag,51
go,kubernetes-retired/contrib,service-loadbalancer/Godeps/_workspace/src/k8s.io/kubernetes/pkg/api/validation/validation.go,ValidatePodSpec,"func ValidatePodSpec(spec *api.PodSpec, fldPath *field.Path) field.ErrorList {
	allErrs := field.ErrorList{}

	allVolumes, vErrs := validateVolumes(spec.Volumes, fldPath.Child(""volumes""))
	allErrs = append(allErrs, vErrs...)
	allErrs = append(allErrs, validateContainers(spec.Containers, allVolumes, fldPath.Child(""containers""))...)
	allErrs = append(allErrs, validateRestartPolicy(&spec.RestartPolicy, fldPath.Child(""restartPolicy""))...)
	allErrs = append(allErrs, validateDNSPolicy(&spec.DNSPolicy, fldPath.Child(""dnsPolicy""))...)
	allErrs = append(allErrs, ValidateLabels(spec.NodeSelector, fldPath.Child(""nodeSelector""))...)
	allErrs = append(allErrs, ValidatePodSecurityContext(spec.SecurityContext, spec, fldPath, fldPath.Child(""securityContext""))...)
	allErrs = append(allErrs, validateImagePullSecrets(spec.ImagePullSecrets, fldPath.Child(""imagePullSecrets""))...)
	if len(spec.ServiceAccountName) > 0 {
		if ok, msg := ValidateServiceAccountName(spec.ServiceAccountName, false); !ok {
			allErrs = append(allErrs, field.Invalid(fldPath.Child(""serviceAccountName""), spec.ServiceAccountName, msg))
		}
	}

	if len(spec.NodeName) > 0 {
		if ok, msg := ValidateNodeName(spec.NodeName, false); !ok {
			allErrs = append(allErrs, field.Invalid(fldPath.Child(""nodeName""), spec.NodeName, msg))
		}
	}

	if spec.ActiveDeadlineSeconds != nil {
		if *spec.ActiveDeadlineSeconds <= 0 {
			allErrs = append(allErrs, field.Invalid(fldPath.Child(""activeDeadlineSeconds""), spec.ActiveDeadlineSeconds, ""must be greater than 0""))
		}
	}
	return allErrs
}","// ValidatePodSpec tests that the specified PodSpec has valid data.
// This includes checking formatting and uniqueness.  It also canonicalizes the
// structure by setting default values and implementing any backwards-compatibility
// tricks.",366
go,openshift/origin,pkg/quota/apis/quota/zz_generated.deepcopy.go,DeepCopyInto,"func (in *ClusterResourceQuotaList) DeepCopyInto(out *ClusterResourceQuotaList) {
	*out = *in
	out.TypeMeta = in.TypeMeta
	out.ListMeta = in.ListMeta
	if in.Items != nil {
		in, out := &in.Items, &out.Items
		*out = make([]ClusterResourceQuota, len(*in))
		for i := range *in {
			(*in)[i].DeepCopyInto(&(*out)[i])
		}
	}
	return
}","// DeepCopyInto is an autogenerated deepcopy function, copying the receiver, writing into out. in must be non-nil.",106
go,scgolang/sc,c.go,Absdif,"func (c C) Absdif(val Input) Input {
	return c.Add(val.Neg()).Abs()
}",// Absdif returns the absolute value of the difference of two inputs.,29
go,influxdata/influxdb,kv/label.go,putLabel,"func (s *Service) putLabel(ctx context.Context, tx Tx, l *influxdb.Label) error {
	v, err := json.Marshal(l)
	if err != nil {
		return &influxdb.Error{
			Err: err,
		}
	}

	encodedID, err := l.ID.Encode()
	if err != nil {
		return &influxdb.Error{
			Err: err,
		}
	}

	b, err := tx.Bucket(labelBucket)
	if err != nil {
		return err
	}

	if err := b.Put(encodedID, v); err != nil {
		return &influxdb.Error{
			Err: err,
		}
	}

	return nil
}",// set a label and overwrite any existing label,140
go,mozilla/tls-observatory,database/certificate.go,IsTrustValid,"func (db *DB) IsTrustValid(id int64) (bool, error) {
	row := db.QueryRow(`SELECT trusted_ubuntu OR
				   trusted_mozilla OR
				   trusted_microsoft OR
				   trusted_apple OR
				   trusted_android
			    FROM trust WHERE id=$1`, id)
	isValid := false
	err := row.Scan(&isValid)
	return isValid, err
}","// IsTrustValid returns the validity of the trust relationship for the given id.
// It returns a ""valid"" if any of the per truststore valitities is valid
// It returns a boolean that represent if trust is valid or not.",48
go,dyninc/qstring,fields.go,String,"func (c ComparativeTime) String() string {
	return fmt.Sprintf(""%s%s"", c.Operator, c.Time.Format(time.RFC3339))
}","// String returns this ComparativeTime instance in the form of the query
// parameter that it came in on",35
go,go-swagger/go-swagger,generator/types.go,withKeepDefinitionsPackage,"func (t *typeResolver) withKeepDefinitionsPackage(definitionsPackage string) *typeResolver {
	t.keepDefinitionsPkg = definitionsPackage
	t.knownDefsKept = make(map[string]struct{}, len(t.KnownDefs))
	for k := range t.KnownDefs {
		t.knownDefsKept[k] = struct{}{}
	}
	return t
}","// withKeepDefinitionsPackage instructs the type resolver to keep previously resolved package name for
// definitions known at the moment it is first called.",69
go,myesui/uuid,types.go,MarshalText,"func (o UUID) MarshalText() ([]byte, error) {
	f := FormatCanonical
	if defaultFormats[printFormat] {
		f = printFormat
	}
	return []byte(formatUuid(o.Bytes(), f)), nil
}","// MarshalText implements the encoding.TextMarshaler interface. It will marshal
// text into one of the known formats, if you have changed to a custom Format
// the text be output in canonical format.",52
go,nf/cr2,reader.go,Decode,"func Decode(r io.Reader) (image.Image, error) {
	r, err := NewReader(r)
	if err != nil {
		return nil, err
	}
	return jpeg.Decode(r)
}","// Decode reads a CR2 image from r and returns the embedded JPEG thumbnail as
// an image.Image.",46
go,cilium/cilium,pkg/datapath/linux/route/route.go,LogFields,"func (r *Route) LogFields() logrus.Fields {
	return logrus.Fields{
		""prefix"":            r.Prefix,
		""nexthop"":           r.Nexthop,
		""local"":             r.Local,
		logfields.Interface: r.Device,
	}
}",// LogFields returns the route attributes as logrus.Fields map,50
go,stripe/veneur,samplers/samplers.go,Combine,"func (h *Histo) Combine(other []byte) error {
	otherHistogram := tdigest.NewMerging(100, false)
	if err := otherHistogram.GobDecode(other); err != nil {
		return err
	}
	h.Value.Merge(otherHistogram)
	return nil
}","// Combine merges the values of a histogram with another histogram
// (marshalled as a byte slice)",58
go,aws/aws-sdk-go,service/glue/api.go,SetClassification,"func (s *UpdateGrokClassifierRequest) SetClassification(v string) *UpdateGrokClassifierRequest {
	s.Classification = &v
	return s
}",// SetClassification sets the Classification field's value.,25
go,aws/aws-sdk-go,service/ses/api.go,DescribeReceiptRule,"func (c *SES) DescribeReceiptRule(input *DescribeReceiptRuleInput) (*DescribeReceiptRuleOutput, error) {
	req, out := c.DescribeReceiptRuleRequest(input)
	return out, req.Send()
}","// DescribeReceiptRule API operation for Amazon Simple Email Service.
//
// Returns the details of the specified receipt rule.
//
// For information about setting up receipt rules, see the Amazon SES Developer
// Guide (http://docs.aws.amazon.com/ses/latest/DeveloperGuide/receiving-email-receipt-rules.html).
//
// You can execute this operation no more than once per second.
//
// Returns awserr.Error for service API and SDK errors. Use runtime type assertions
// with awserr.Error's Code and Message methods to get detailed information about
// the error.
//
// See the AWS API reference guide for Amazon Simple Email Service's
// API operation DescribeReceiptRule for usage and error information.
//
// Returned Error Codes:
//   * ErrCodeRuleDoesNotExistException ""RuleDoesNotExist""
//   Indicates that the provided receipt rule does not exist.
//
//   * ErrCodeRuleSetDoesNotExistException ""RuleSetDoesNotExist""
//   Indicates that the provided receipt rule set does not exist.
//
// See also, https://docs.aws.amazon.com/goto/WebAPI/email-2010-12-01/DescribeReceiptRule",40
go,lightningnetwork/lnd,subscribe/subscribe.go,NewServer,"func NewServer() *Server {
	return &Server{
		clients:       make(map[uint64]*Client),
		clientUpdates: make(chan *clientUpdate),
		updates:       make(chan interface{}),
		quit:          make(chan struct{}),
	}
}",// NewServer returns a new Server.,55
go,control-center/serviced,zzk/service/state.go,CleanServiceStates,"func CleanServiceStates(conn client.Connection, poolID, serviceID string) error {
	logger := plog.WithField(""serviceid"", serviceID)

	basepth := ""/""
	if poolID != """" {
		basepth = path.Join(""/pools"", poolID)
	}

	spth := path.Join(basepth, ""/services"", serviceID)
	ch, err := conn.Children(spth)
	if err != nil && err != client.ErrNoNode {

		logger.WithError(err).Debug(""Could not look up states on service"")

		// TODO: wrap error?
		return err
	}

	for _, stateID := range ch {
		st8log := logger.WithField(""stateid"", stateID)

		hostID, _, instanceID, err := ParseStateID(stateID)
		if err != nil {

			st8log.Debug(""Deleting invalid service state"")

			sspth := path.Join(spth, stateID)
			if err := conn.Delete(sspth); err != nil && err != client.ErrNoNode {

				st8log.WithError(err).Debug(""Could not clean up invalid service state"")

				// TODO: wrap error?
				return err
			}

			st8log.Warn(""Cleaned up invalid service state"")
			continue
		}

		st8log = st8log.WithFields(log.Fields{
			""hostid"":     hostID,
			""instanceid"": instanceID,
		})

		req := StateRequest{
			PoolID:     poolID,
			HostID:     hostID,
			ServiceID:  serviceID,
			InstanceID: instanceID,
		}

		if ok, err := IsValidState(conn, req); err != nil {
			return err
		} else if !ok {
			if err := DeleteState(conn, req); err != nil {
				return err
			}

			st8log.Warn(""Deleted incongruent service state"")
			continue
		}
	}

	return nil
}","// CleanServiceStates deletes service states with invalid state ids or
// incongruent data.",322
go,alicebob/miniredis,miniredis.go,subscribedState,"func (m *Miniredis) subscribedState(c *server.Peer) *Subscriber {
	ctx := getCtx(c)
	sub := ctx.subscriber
	if sub != nil {
		return sub
	}

	sub = newSubscriber()
	m.addSubscriber(sub)

	c.OnDisconnect(func() {
		m.Lock()
		m.removeSubscriber(sub)
		m.Unlock()
	})

	ctx.subscriber = sub

	go monitorPublish(c, sub.publish)

	return sub
}","// enter 'subscribed state', or return the existing one.",103
go,nuagenetworks/vspk-go,vspk/sharednetworkresource.go,PATIPEntries,"func (o *SharedNetworkResource) PATIPEntries(info *bambou.FetchingInfo) (PATIPEntriesList, *bambou.Error) {

	var list PATIPEntriesList
	err := bambou.CurrentSession().FetchChildren(o, PATIPEntryIdentity, &list, info)
	return list, err
}",// PATIPEntries retrieves the list of child PATIPEntries of the SharedNetworkResource,53
go,pingcap/tidb,expression/constant_propagation.go,propagateColumnEQ,"func (s *propConstSolver) propagateColumnEQ() {
	visited := make([]bool, len(s.conditions))
	s.unionSet = disjointset.NewIntSet(len(s.columns))
	for i := range s.conditions {
		if fun, ok := s.conditions[i].(*ScalarFunction); ok && fun.FuncName.L == ast.EQ {
			lCol, lOk := fun.GetArgs()[0].(*Column)
			rCol, rOk := fun.GetArgs()[1].(*Column)
			if lOk && rOk {
				lID := s.getColID(lCol)
				rID := s.getColID(rCol)
				s.unionSet.Union(lID, rID)
				visited[i] = true
			}
		}
	}

	condsLen := len(s.conditions)
	for i, coli := range s.columns {
		for j := i + 1; j < len(s.columns); j++ {
			// unionSet doesn't have iterate(), we use a two layer loop to iterate col_i = col_j relation
			if s.unionSet.FindRoot(i) != s.unionSet.FindRoot(j) {
				continue
			}
			colj := s.columns[j]
			for k := 0; k < condsLen; k++ {
				if visited[k] {
					// cond_k has been used to retrieve equality relation
					continue
				}
				cond := s.conditions[k]
				replaced, _, newExpr := tryToReplaceCond(s.ctx, coli, colj, cond)
				if replaced {
					s.conditions = append(s.conditions, newExpr)
				}
				replaced, _, newExpr = tryToReplaceCond(s.ctx, colj, coli, cond)
				if replaced {
					s.conditions = append(s.conditions, newExpr)
				}
			}
		}
	}
}","// propagateColumnEQ propagates expressions like 'column A = column B' by adding extra filters
// 'expression(..., column B, ...)' propagated from 'expression(..., column A, ...)' as long as:
//
//  1. The expression is deterministic
//  2. The expression doesn't have any side effect
//
// e.g. For expression a = b and b = c and c = d and c < 1 , we can get extra a < 1 and b < 1 and d < 1.
// However, for a = b and a < rand(), we cannot propagate a < rand() to b < rand() because rand() is non-deterministic
//
// This propagation may bring redundancies that we need to resolve later, for example:
// for a = b and a < 3 and b < 3, we get new a < 3 and b < 3, which are redundant
// for a = b and a < 3 and 3 > b, we get new b < 3 and 3 > a, which are redundant
// for a = b and a < 3 and b < 4, we get new a < 4 and b < 3 but should expect a < 3 and b < 3
// for a = b and a in (3) and b in (4), we get b in (3) and a in (4) but should expect 'false'
//
// TODO: remove redundancies later
//
// We maintain a unionSet representing the equivalent for every two columns.",346
go,paypal/gatt,uuid.go,Equal,"func (u UUID) Equal(v UUID) bool {
	return bytes.Equal(u.b, v.b)
}",// Equal returns a boolean reporting whether v represent the same UUID as u.,27
go,apcera/libretto,ssh/ssh.go,Run,"func (client *SSHClient) Run(command string, stdout io.Writer, stderr io.Writer) error {
	session, err := client.cryptoClient.NewSession()
	if err != nil {
		return err
	}

	defer session.Close()

	session.Stdout = stdout
	session.Stderr = stderr

	if client.Options.Pty {
		modes := cssh.TerminalModes{
			cssh.ECHO:          0,
			cssh.TTY_OP_ISPEED: 14400,
			cssh.TTY_OP_OSPEED: 14400,
		}
		// Request pseudo terminal
		if err := session.RequestPty(os.Getenv(""TERM""), 80, 40, modes); err != nil {
			return err
		}
	}

	return session.Run(command)
}",// Run runs a command via SSH.,140
go,cilium/cilium,pkg/bpf/bpf.go,GetPreAllocateMapFlags,"func GetPreAllocateMapFlags(t MapType) uint32 {
	switch {
	case !t.allowsPreallocation():
		return BPF_F_NO_PREALLOC
	case t.requiresPreallocation():
		return 0
	}
	return atomic.LoadUint32(&preAllocateMapSetting)
}","// GetPreAllocateMapFlags returns the map flags for map which use conditional
// pre-allocation.",43
go,aws/aws-sdk-go,service/ecs/api.go,SetContainerInstances,"func (s *DescribeContainerInstancesInput) SetContainerInstances(v []*string) *DescribeContainerInstancesInput {
	s.ContainerInstances = v
	return s
}",// SetContainerInstances sets the ContainerInstances field's value.,27
go,tendermint/tendermint,types/validator_set.go,applyRemovals,"func (vals *ValidatorSet) applyRemovals(deletes []*Validator) {

	existing := vals.Validators

	merged := make([]*Validator, len(existing)-len(deletes))
	i := 0

	// Loop over deletes until we removed all of them.
	for len(deletes) > 0 {
		if bytes.Equal(existing[0].Address, deletes[0].Address) {
			deletes = deletes[1:]
		} else { // Leave it in the resulting slice.
			merged[i] = existing[0]
			i++
		}
		existing = existing[1:]
	}

	// Add the elements which are left.
	for j := 0; j < len(existing); j++ {
		merged[i] = existing[j]
		i++
	}

	vals.Validators = merged[:i]
}","// Removes the validators specified in 'deletes' from validator set 'vals'.
// Should not fail as verification has been done before.",153
go,juju/juju,apiserver/facades/agent/uniter/storage.go,AddUnitStorage,"func (s *StorageAPI) AddUnitStorage(
	args params.StoragesAddParams,
) (params.ErrorResults, error) {
	canAccess, err := s.accessUnit()
	if err != nil {
		return params.ErrorResults{}, err
	}
	if len(args.Storages) == 0 {
		return params.ErrorResults{}, nil
	}

	serverErr := func(err error) params.ErrorResult {
		return params.ErrorResult{common.ServerError(err)}
	}

	storageErr := func(err error, s, u string) params.ErrorResult {
		return serverErr(errors.Annotatef(err, ""adding storage %v for %v"", s, u))
	}

	result := make([]params.ErrorResult, len(args.Storages))
	for i, one := range args.Storages {
		u, err := accessUnitTag(one.UnitTag, canAccess)
		if err != nil {
			result[i] = serverErr(err)
			continue
		}

		cons, err := unitStorageConstraints(s.backend, u)
		if err != nil {
			result[i] = serverErr(err)
			continue
		}

		oneCons, err := validConstraints(one, cons)
		if err != nil {
			result[i] = storageErr(err, one.StorageName, one.UnitTag)
			continue
		}

		_, err = s.storage.AddStorageForUnit(u, one.StorageName, oneCons)
		if err != nil {
			result[i] = storageErr(err, one.StorageName, one.UnitTag)
		}
	}
	return params.ErrorResults{Results: result}, nil
}","// AddUnitStorage validates and creates additional storage instances for units.
// Failures on an individual storage instance do not block remaining
// instances from being processed.",320
go,minio/minio,buildscripts/gen-ldflags.go,releaseTag,"func releaseTag(version string) string {
	relPrefix := ""DEVELOPMENT""
	if prefix := os.Getenv(""MINIO_RELEASE""); prefix != """" {
		relPrefix = prefix
	}

	relTag := strings.Replace(version, "" "", ""-"", -1)
	relTag = strings.Replace(relTag, "":"", ""-"", -1)
	relTag = strings.Replace(relTag, "","", """", -1)
	return relPrefix + ""."" + relTag
}",// genReleaseTag prints release tag to the console for easy git tagging.,98
